ISO 639-3	Language	Dialect	Genetics	Source	#Speakers	Method	Quantity	Harmony?	#Vowels	Structure	#Peripheral	#Non-peripheral	V1OS	V1PS	V1F1	V1F2	V1F3	V1F4	V2OS	V2PS	V2F1	V2F2	V2F3	V2F4	V3OS	V3PS	V3F1	V3F2	V3F3	V3F4	V4OS	V4PS	V4F1	V4F2	V4F3	V4F4	V5OS	V5PS	V5F1	V5F2	V5F3	V5F4	V6OS	V6PS	V6F1	V6F2	V6F3	V6F4	V7OS	V7PS	V7F1	V7F2	V7F3	V7F4	V8OS	V8PS	V8F1	V8F2	V8F3	V8F4	V9OS	V9PS	V9F1	V9F2	V9F3	V9F4	V10OS	V10PS	V10F1	V10F2	V10F3	V10F4	V11OS	V11PS	V11F1	V11F2	V11F3	V11F4	V12OS	V12PS	V12F1	V12F2	V12F3	V12F4	V13OS	V13PS	V13F1	V13F2	V13F3	V13F4	V14OS	V14PS	V14F1	V14F2	V14F3	V14F4		F1Centroid	F1CentroidPosition	F1UCA	F2Centroid	F2CentroidPosition	F2UCA
tel	Telugu	Coastal	Dravidian>SouthCentral	Krishna, Y. (2009). Acoustic characteristics of vowels in Telugu. Unpulished PhD dissertation, Manipal University, Karnataka, India; Krishna, y. (p.c.)	4	Carrier sentence	Short	No	6	6L0	6	0	i		406	2218	2619	3818	e		464	1878	2529	3762	æ						a		682	1387	2578	3726	o		525	999	2617	3607	u		427	1126	2558	3638																																																		489.3	0.370951156812339	497.099	1528.4	0.434816247582205	1460.441
tgk	Tajik	Bukhara	IndoEuropean>IndoIranian>Iranian>Western>Southwsetern	Ido, S. (forthcoming). An analysis of the formation of the Tajik vowel system; Ido, S. (p.c.)	1	Isolation	Uniform	No	6	5S1	5	1	i		XXX	XXX	XXX	XXX	e		XXX	XXX	XXX	XXX	a		XXX	XXX	XXX	XXX	o		XXX	XXX	XXX	XXX	u		XXX	XXX	XXX	XXX	ɵ		XXX	XXX	XXX	XXX																																																		XXX	XXX	XXX	XXX	XXX	XXX
tha	Thai	Standard	Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng	Abramson, A.S. (1962). The vowels and tones of Standard Thai: acoustical measurements and experiments. IJAL 28.	1	Isolation	Long	No	9	7S2	7	2	i		299	2248	2968		e		442	2015	2521		æ		648	1837	2451		a		694	1298	2330		ɔ		610	987	2381		o		480	890	2567		u		366	740	2548		ɨ		417	1430	2558		ə		510	1290	2500																																	502.444444444445	0.515049226441632	453.445	1378.22222222222	0.429653916211293	1319.275
tha	Thai	Standard	Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng	Abramson, A.S. (1962). The vowels and tones of Standard Thai: acoustical measurements and experiments. IJAL 28.	1	Isolation	Short	No	9	7S2	7	2	i		367	2117	2823		e		461	1913	2575		æ		648	1672	2348		a		692	1286	2474		ɔ		620	992	2593		o		494	866	2612		u		357	723	2570		ɨ		403	1299	2533		ə		536	1205	2556																																	502.444444444445	0.515049226441632	453.445	1378.22222222222	0.429653916211293	1319.275
tha	Thai	Standard	Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng	Kelz, H.P., Kummer, M. (1989). Beitrage zur Phonetik des Thailandischen. Helmut Buske Verlag, Hamburg.	1	Wordlist	Long	No	9	7S2	7	2	i		366	2258			e		515	2100			ɛ		650	1833			ɑ		783	1333			ɔ		633	1050			o		533	900			u		358	800			ɨ		416	1408			ə		508	1392																																		531.333333333333	0.407843137254902	524.175	1457.27777777778	0.450807803688462	1370.078
tha	Thai	Standard	Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng	Kelz, H.P., Kummer, M. (1989). Beitrage zur Phonetik des Thailandischen. Helmut Buske Verlag, Hamburg.	1	Wordlist	Short	No	9	7S2	7	2	i		375	2166			e		548	2050			ɛ		608	1908			ɑ		775	1350			ɔ		592	1067			o		550	1000			u		358	833			ɨ		438	1400			ə		558	1383																																		531.333333333333	0.407843137254902	524.175	1457.27777777778	0.450807803688462	1370.078
tha	Thai	Standard	Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng	Apiluck, T. (1996). The mid central vowel in Thai. Mon-Khmer Studies 26:65-77.	5	Isolation	Combined	No	9	7S2	7	2	i		352	2400			e		505	2219			æ		744	1926			a		796	1585			ɔ		742	1176			o		502	921			u		374	809			ɨ		393	1611			ə		545	1480																																		550.333333333333	0.446696696696697	525.604	1569.66666666667	0.478106012989734	1431.081
tlj	Lubwisi		NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Central>J>HayaJita	Anderson-Starwalt, C.G. (2008). The acoustic correlates of ATR harmony in seven- and nine-vowel African languages: a phonetic inquiry into phonological structure. Unpublished PhD Dissertation, University of Texas at Arlington; Anderson-Starwalt, C.G. (p.c.)	3	Wordlist	Uniform	Yes	10	9S1	9	1	i		295	2206	XXX		e		396	2030	XXX		ɪ		409	1990	XXX		ɛ		603	1787	XXX		a		761	1412	XXX		ɔ		591	1052	XXX		o		450	1019	XXX		ʊ		403	781	XXX		u		332	943	XXX		ə		689	1400	XXX																											492.9	0.424678111587983	477.206	1462	0.477894736842105	1338.175
top	Totonac	Papantla	Totonacan	Herrera Zendejas, E. (2009). Formas sonoras: mapa fonico de las lenguas mexicanas. El Colegio de Mexico, Mexico.	2	Wordlist	Combined	No	3	3S0	3	0	i		348	2226	2832		a		686	1495	2517		u		365	960	2644																																																																					466.333333333333	0.350098619329388	480.158	1560.33333333333	0.474196945760927	1455.006
top	Totonac	Papantla	Totonacan	Alarcon Montero, R. (2008). Indicios acusticos de las vocales rechinadas del totonaco. In Herrera, E., Butrageno, P.M. (eds.) Fonologia instrumental: patrones fonicos y variacion 89-106. Ciudad de Mexico: El Colegio de Mexico.	3	Wordlist	Combined	No	3	3S0	3	0	i		374	2012			a		614	1446			u		395	895																																																																						461	0.3625	467.84	1451	0.497761862130707	1331.747
trv	Truku	Hualian	Austronesian>NorthernFormosan>Atayalic	Chiang, W.Y., Chiang F.M. (2005). Vowel dispersion in Truku. Studies in Linguistics 31:21-45.	3	Wordlist	Uniform	No	6	5S1	5	1	i	i	354	2294			e	ɪ	415	2168			a	a	792	1320			o	ʊ	406	990			u	u	370	915			ɯ	ɘ	423	1627																																																				460	0.242009132420091	525.258	1552.33333333333	0.462170655064056	1454.189
tsg	Tausug	Sulu	Austronesian>MalayoPolynesian>Philipine>CentralPhilipine>Mansakan	Ferrari Disner, S. (1983). Vowel quality, the relation between universal and language-specific factors. UCLA WPP 58.	4	Meaningful sentence	Long	No	3	3S0	3	0	i		395	2224	2885		a		791	1379	2468		u		431	847	2592																																																																					539	0.363636363636364	549.836	1483.33333333333	0.462115710481724	1385.407
tsn	Setswana	Sengwato	NigerCongo>AtlanticCongo>BenueCongoBantoid>Southern>Bantu>Central>Southern>SothoTswana	Tlale, O. (2005). The phonetics and phonology of Sengwato, a dialect of Setswana. Unpublished PhD Dissertation, Georgetown University.	3	Carrier sentence	Uniform	No	7	7S0	7	0	i		263	2285			ɪ		423	2180			ɛ		598	1990			a		903	1468			ɔ		630	1020			ʊ		400	797			u		275	692																																														498.857142857143	0.368526785714286	513.24	1490.28571428571	0.501120975697247	1314.863
tsn	Setswana		NigerCongo>AtlanticCongo>BenueCongoBantoid>Southern>Bantu>Central>Southern>SothoTswana	le Roux, M. (2004). An acoustic phonetic study of the vowels of Setswana. Unpublished MA thesis, University of South Africa.	5	Wordlist	Uniform	No	7	7S0	7	0	i		306	1980	2739		e		372	1898	2549		ɛ		463	1822	2359		a		715	1329	2342		ɔ		477	929	2230		o		392	833	2307		u		293	1015	2267																																													431.142857142857	0.327352742044685	458.002	1400.85714285714	0.495080333790011	1281.477
tsu	Tsou	Tfuea	Austronesian>TsouRukai>Tsouic	Wright, R., Ladefoged, P. (1994). A phonetic study of Tsou. UCLA WPP 87:67-92.	8	Wordlist	Uniform	No	6	5S1	5	1	i		369	2157	2864		e		499	2032	2597		a		805	1385	2620		o		539	983	2576		u		407	915	2464		ɨ		429	1441	2454																																																			508	0.318807339449541	539.476	1485.5	0.459339774557166	1400.622
tur	Turkish	Istanbul	Altaic>Turkic>Oghuz>Western	Fukumori, T. (1999). The intrinsic properties of Turkish vowels. Ippan Gengogaku Ronso (Journal of General Linguistics) 2:41-59.	1	Carrier sentence	Uniform	Yes	8	5S3	5	3	i		305	1850	2533		e		495	1578	2414		a		624	1082	2368		o		521	907	2373		u		314	998	2192		ü(y)		294	1656	2223		ö(ø)		482	1375	2249		ı(ɯ)		383	1351	2212																																							427.25	0.403787878787879	423.03	1349.625	0.469379639448568	1275.713
tur	Turkish	Istanbul	Altaic>Turkic>Oghuz>Western	Fukumori, T. (1998). An acoustic analysis of Turkish vowels with special reference to range variation in vowels. Ippan Gengogaku Ronso (Journal of General Linguistics) 1:73-93.	1	Running speech	Uniform	Yes	8	5S3	5	3	i		370	1860	2500		e		470	1720	2400		a		590	1330	2270		o		510	1130	2140		u		360	680	2210		ü(y)		360	1620	2090		ö(ø)		470	1430	2450		ı(ɯ)		400	1550	2380																																							441.25	0.353260869565217	449.93	1415	0.622881355932203	1141.38
tur	Turkish	Istanbul	Altaic>Turkic>Oghuz>Western	Turk, O., Sayli, O., Ozsoy, A.S., Arslan, L.M. (2004). Ünlülerin Formant Frekans İncelemesi”, 18. Ulusal Dilbilim Kurultayi 2004, Ankara, Turkey.	15	Isolation	Uniform	Yes	8	5S3	5	3	i		286	2178	2943		e		486	1834	2614		a		629	1259	2706		o		468	1064	2695		u		310	909	2401		ü(y)		372	1633	2369		ö(ø)		544	1517	2549		ı(ɯ)		537	1577	2722																																							454	0.489795918367347	420.113	1496.375	0.462864460204886	1405.179
twi	Twi		NigerCongo>AtlanticCongo>Kwa>Akan	Adu Manyah, K. (2003). Duree et qualite des contrastes vocalique en twi. Travaux de l'institut de phonetique de strasbourg 33:1-24l Adu Manyah, K. (p.c.)	2	Carrier sentence	Long	Yes	9	9S0	9	0	i		XXX	XXX	XXX	XXX	ɪ		XXX	XXX	XXX	XXX	e		XXX	XXX	XXX	XXX	ɛ		XXX	XXX	XXX	XXX	a		XXX	XXX	XXX	XXX	ɔ		XXX	XXX	XXX	XXX	o		XXX	XXX	XXX	XXX	ʊ		XXX	XXX	XXX	XXX	u		XXX	XXX	XXX	XXX																																XXX	XXX	XXX	XXX	XXX	XXX
twi	Twi		NigerCongo>AtlanticCongo>Kwa>Akan	Adu Manyah, K. (2003). Duree et qualite des contrastes vocalique en twi. Travaux de l'institut de phonetique de strasbourg 33:1-24l Adu Manyah, K. (p.c.)	2	Carrier sentence	Short	Yes	9	9S0	9	0	i		XXX	XXX	XXX	XXX	ɪ		XXX	XXX	XXX	XXX	e		XXX	XXX	XXX	XXX	ɛ		XXX	XXX	XXX	XXX	a		XXX	XXX	XXX	XXX	ɔ		XXX	XXX	XXX	XXX	o		XXX	XXX	XXX	XXX	ʊ		XXX	XXX	XXX	XXX	u		XXX	XXX	XXX	XXX																																XXX	XXX	XXX	XXX	XXX	XXX
udm	Udmurt	Izhevsk	Uralic>FinnoUgric>FinnoPermic>Permic	Iivonen, A. Harnud, H. (2005). Acoustical comparison of the monophthong systems in Finnish, Mongolian and Udmurt. JIPA 35:59-71.	1	Wordlist	Uniform	No	7	5S2a	5	2	i		333	2083			ɛ		469	2031			a		625	1537			ɔ		480	857			u		373	730			ɨ		379	1602			œ		508	1660																																														452.428571428571	0.409001956947162	447.172	1500	0.569105691056911	1259.023
uig	Uyghur		Altaic>Turkic>Uyghuric	Tungchun, J. (1992). Hazirqi zaman Uighur adabii tili tavushlirining akustikiliq tatqiqati. Xinjiang, Khelq Neshriyati.	3	Wordlist	Uniform	No	8	6L2	6	2	i		270	2000	2933		e		367	1833	2583		ɛ		567	1583	2567		ɑ		587	1027	2133		o		437	883			u		353	820			y		307	1700	2267		ø		387	1580	2283																																							409.375	0.439668769716088	393.947	1428.25	0.515466101694915	1281.38
ukr	Ukrainian	Standard	IndoEuropean>BaltoSlavic>Slavic>Eastern	Ishchenko, O. (2008). Akustychni kharakterystyky golosnykh zvukiv suchanoi ukrainskoi literaturnoi movy. Ukrainska Mova 29:102-111.	1	Wordlist	Uniform	No	6	6L0	6	0	i		280	2300	3000	3550	ɪ		350	2100	2450	3640	ɛ		520	1630	2200	3600	a		750	1200	2100	3500	o		450	750	2420	3460	u		350	600	2470	3630																																																		450	0.361702127659574	463.77	1430	0.488235294117647	1264.7
urd	Urdu		IndoEuropean>IndoIranian>IndoAryan>Central>WesternHindi>Khariboli	Hussain, S. (1997). Phonetic correlates of lexical stress in Urdu. Unpublished PhD dissertation, Northwestern University.	4	Carrier sentence	Short	No	3	3S0	3	0	ɪ		364	1927			ə		556	1227			ʊ		341	850																																																																						431.444444444445	0.409840497431738	423.701	1423.44444444444	0.411912619833412	1393.874
urd	Urdu		IndoEuropean>IndoIranian>IndoAryan>Central>WesternHindi>Khariboli	Nakhat, F., Rabea, A. (2003). Vowel structure of Urdu. CRULP Annual Student Report published in Akhbar-e-Urdu, April-May, National Language Authority, Islamabad, Pakistan.	5	Wordlist	Short	No	4	4L0	4	0	ɪ		418	1967	2589		ɛ		547	1823	2628		ə	ɐ	652	1336	2576		ʊ		423	1026	2409																																																															485.454545454545	0.467901766479965	453.002	1468	0.4394861392833	1396.289
urd	Urdu		IndoEuropean>IndoIranian>IndoAryan>Central>WesternHindi>Khariboli	Hussain, S. (1997). Phonetic correlates of lexical stress in Urdu. Unpublished PhD dissertation, Northwestern University.	4	Carrier sentence	Long	No	7	7S0	7	0	i		263	2255			e		405	1935			æ		601	1618			a		674	1206			ɔ						o		397	841			u		282	952																																														431.444444444445	0.409840497431738	423.701	1423.44444444444	0.411912619833412	1393.874
urd	Urdu		IndoEuropean>IndoIranian>IndoAryan>Central>WesternHindi>Khariboli	Nakhat, F., Rabea, A. (2003). Vowel structure of Urdu. CRULP Annual Student Report published in Akhbar-e-Urdu, April-May, National Language Authority, Islamabad, Pakistan.	5	Wordlist	Long	No	7	7S0	7	0	i		288	2297	2939		e		397	2134	2684		æ		594	1839	2563		a		710	1137	2648		ɔ		541	922	2524		o		427	849	2506		u		343	818	2413																																													485.454545454545	0.467901766479965	453.002	1468	0.4394861392833	1396.289
vec	Venetian	Padua	IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloItalic	Trumper, J., Romito, L., Maddalon, M. (1989). Vowel systems and areas compared: definitional problems. In Magno Caldognetto, E., Beninca, P. (eds), L'Interfaccia tra fonologia e fonetica: atti del convegno di Padova, 43-72. Padova, Unipress.	?	Wordlist	Uniform	No	7	7S0	7	0	i		289	2481			e		379	2117			ɛ		473	1959			a		736	1312			ɔ		523	975			o		418	926			u		313	926																																														447.285714285714	0.354106743368488	463.777	1528	0.387138263665595	1534.005
vie	Vietnamese	Hanoi	AustroAsiatic>MonKhmer>Vietic>VietMuong	Nguyen, B., Srihari, R. (2004). A preliminary quantitative study of the characteristics of Vietnamese vowels and English vowels. Unpublished manuscript.	1	Wordlist	Mixed	No	11	8R3a	8	3	i		437	2127			e		558	1943			ɛ		798	2033			a:		812	1456			a		781	1432			ɔ		772	1224			o		555	1008			u		411	823			ɯ		446	1289			ɤ:		645	1330			ɐ																									621.5	0.524937655860349	567.791	1466.5	0.493481595092025	1332.864
vie	Vietnamese	Hanoi	AustroAsiatic>MonKhmer>Vietic>VietMuong	Kirby, J. (in preparation). Vietnamese (Hanoi Vietnamese). To appear in JIPA; Kirby, J. (p.c.)	1	Wordlist	Mixed	No	11	8R3a	8	3	i		381	2025	2649	3694	e		533	1766	2403	3663	ɛ		661	1814	2353	3636	a:		713	1477	2371	3127	a		709	1337	2366	3424	ɔ		671	1081	2405	3154	o		524	965	2540	3374	u		416	903	2454	3219	ɯ		477	1296	2379	3385	ɤ:		542	1157	2463	3469	ɐ		626	1314	2423	3641																				568.454545454545	0.564622124863089	510.812	1375.90909090909	0.421487603305785	1341.702
vie	Vietnamese	Hanoi	AustroAsiatic>MonKhmer>Vietic>VietMuong	Han, M.S. (1966). Studies in the Phonology of Asian Languages IV, Vietnamese Vowels. Acoustic Phonetics Research Laboratory, University of Southern California.	3	Wordlist	Mixed	No	11	8R3a+N464	8	3	i		372	2165			e		550	1993			ɛ		638	2003			a:		859	1538			a		793	1460			ɔ		663	1035			o		558	1001			u		398	837			ɯ		461	1336			ɤ:		630	1268			ɐ		692	1349																						601.272727272727	0.47078588762367	562.417	1453.18181818182	0.463992332968237	1356.248
vro	Voru	Navi	Uralic>FinnoUgric>FinnoVolgaic>FinnoLappic>BalticFinnic	Teras, P. (2000). About the acoustics of long and overlong Voru monophthongs. Voru Vokaalid I, 39-74, University of Tartu.	1	Running speech	Long	No	9	6R3	6	3	i		333	2176	2834	3623	e		446	1898	2658	3533	æ		575	1667	2624	3455	ɑ		610	1265	2628	3344	o		436	927	2398	3376	u		356	737	2028	2955	y		348	1884	2414	3453	ø		454	1612	2395	3412	ɤ		444	1362	2597	3467																																430.85	0.331694915254237	448.345	1509.2	0.538865836791148	1295.386
vro	Voru	Vastseliina	Uralic>FinnoUgric>FinnoVolgaic>FinnoLappic>BalticFinnic	Parve,M. (2000). On the acoustics of short monophthongs in Vastseliina (South Estonian). Linguistica Uralica 36:241-260.	1	Running speech	Short	Yes	10	6L4	6	4	i		441	1925	2477	3530	e		539	1634	2400	3437	æ		576	1593	2551	3598	a		651	1165	2287	3526	o		546	911	2053	2706	u		438	955		2610	y		417	1575	2217	3354	ø		512	1508	2172	3410	ɯ		480	1413	2384	3649	ɤ		545	1378	2244	3521																										514.5	0.416666666666667	508.494	1405.7	0.487869822485207	1307.474
vro	Voru	Navi	Uralic>FinnoUgric>FinnoVolgaic>FinnoLappic>BalticFinnic	Teras, P. (2000). About the acoustics of long and overlong Voru monophthongs. Voru Vokaalid I, 39-74, University of Tartu.	1	Running speech	Overlong	No	11	8L3b	8	3		i	339	2153	2862	3636		ɪ	372	2168	2816	3549		e̞	453	1954	2752	3565		æ	579	1650	2370	3419		ɐ	628	1261	2596	3344		o̞	419	830	2575	3366		ʊ	367	792	2073	3015		u	334	730	2031	2988		y	364	1799	2403	3439		ʏ	369	1805	2370	3419		ɘ	391	1514	2684	3568																				430.85	0.331694915254237	448.345	1509.2	0.538865836791148	1295.386
vro	Voru	Navi	Uralic>FinnoUgric>FinnoVolgaic>FinnoLappic>BalticFinnic	Teras, P. (2000). About the acoustics of long and overlong Voru monophthongs. Voru Vokaalid I, 39-74, University of Tartu.	1	Isolation	Combined	No	14	8R6	8	6		i	259	2575	3578			i̞	311	2437	3266	3889		e	380	2195	2852	3871		æ	674	1572	2679	3820		ʌ	639	1054	2627	3336		o	380	674	2610	3387		u̞	311	639	2506	3543		u	259	553	2610	3889		y	259	1676	2298	3336		ʏ	345	1745	2264	3094		ø	397	1711	2311	3336		ɯ	293	1227	2696	3627		ɯ̞	311	1140	2644	3629		ɤ	414	1123	2437	3578		373.714285714286	0.276419965576592	421.265	1451.5	0.444362017804154	1343.602
wol	Wolof	Baol	NigerCongo>AtlanticCongo>SenegalGuinea>Senegambian>FulaWolof	Calvet, M. (1966). Etude phonetique des voyelles du Wolof. Phonetica 14:138-168	1	Running speech	Short	No	7	6L1	6	1	i		260	2200			e		410	2000			ɛ		450	1950			a		565	1435			ɔ		435	1155			u		260	900			ə		380	1640																																														408.928571428571	0.456563706563707	384.67	1602.85714285714	0.469146238377008	1470.79
wol	Wolof	Baol	NigerCongo>AtlanticCongo>SenegalGuinea>Senegambian>FulaWolof	Calvet, M. (1966). Etude phonetique des voyelles du Wolof. Phonetica 14:138-168	1	Running speech	Long	No	7	7S0	7	0	i		240	2500			e		400	2200			ɛ		540	2150			a		610	1400			ɔ		500	1100			o		425	1000			u		250	810																																														408.928571428571	0.456563706563707	384.67	1602.85714285714	0.469146238377008	1470.79
wuu	Wu	Shanghai	SinoTibetan>Chinese	Chen, Y. (2008). The acoustic realization of vowels of Shanghai Chinese. JPhon. 36:629-648. 	3	Carrier sentence	Short	No	4	3S1	3	1	ɪ	e̞	557	2446			ɐ	ɐ	855	1659			ʊ	ɔ	700	1216			ʏ	ø̞	550	1858																																																																565.461538461538	0.41264667535854	552.69	1777.53846153846	0.473404860294954	1610.339
